,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
63424,/organization/mojio,/funding-round/4ac63e925de0ef762581e6df29bd1d23,seed,,16-10-2013,2300000.0
63436,/organization/mojo-labs-co,/funding-round/91c5d7e74e00057495210906f238bd53,seed,,07-08-2010,24459.0
63440,/organization/mojo-motors,/funding-round/314c8cac87e5ac5b38d4faabf31e95c3,seed,,01-02-2010,1700000.0
63441,/organization/mojo-motors,/funding-round/361d5b91c62073e837a2dbc97810133d,seed,,21-03-2013,1007640.0
63446,/organization/mojostreet,/funding-round/fbdeed06c4682e03c600e59658af77f4,seed,,12-04-2011,350000.0
63447,/organization/moka,/funding-round/099941fd8c5834f0f01a27ce89dfeacc,seed,,22-09-2014,
63448,/organization/moka,/funding-round/d84c67457ee8f2853a8984d853a11c0e,seed,,15-09-2015,
63457,/organization/mokhaorigin,/funding-round/95c8817932330ebf644c711e9ba1ca87,seed,,01-03-2014,5000.0
63458,/organization/moki-tv,/funding-round/f16fa2fb22b1ed4142c0591085a22ea5,seed,,01-03-2011,
63460,/organization/mokimobility,/funding-round/65d064f2cd751a9b95dfc273919f34a8,seed,,03-04-2013,2133950.0
63472,/organization/moku,/funding-round/061b69248ff983af7129c63e73b428bc,seed,,01-01-2013,20000.0
63477,/organization/molcure,/funding-round/5e1d294970d85923a033e9a8ef8df30c,seed,,01-07-2013,10200.0
63479,/organization/molcure,/funding-round/94574993b7c6a29ce351b0b89c44a209,seed,,31-07-2013,34600.0
63488,/organization/molecular-formulations,/funding-round/24f11b7505ff1a878a7adc204655f0a4,seed,,24-03-2004,
63504,/organization/molecular-sensing,/funding-round/1f96363866a83e7cffe9fb96f5c0df24,seed,,01-06-2012,1350000.0
63505,/organization/molecular-sensing,/funding-round/3265bb8bc228a3eba82e50a09ff64f90,seed,,01-06-2013,100000.0
63506,/organization/molecular-sensing,/funding-round/5d564978f7ef32ed85674a4813f99287,seed,,18-08-2014,500000.0
63509,/organization/molecular-sensing,/funding-round/a86c8e7a6a0a44485a80f0566313396a,seed,,01-03-2012,125000.0
63520,/organization/molecule-software,/funding-round/09d6f4baffc3e20bcdd3c82d7465bce4,seed,,19-12-2013,775000.0
63521,/organization/molecule-software,/funding-round/749b5ba04deff976abfa760a6fb317a2,seed,,12-11-2014,1075000.0
63522,/organization/molecule-software,/funding-round/e5e74ad21f72ddfc44c8e2764fea4c01,seed,,24-08-2012,480000.0
63524,/organization/molecule-z,/funding-round/520aa36eada941647b2eeed84f125d06,seed,,01-08-2015,12500.0
63527,/organization/moleculera-labs,/funding-round/b97188101dde02c980dcf1c1050f2636,seed,,03-10-2013,1840000.0
63529,/organization/moleculight,/funding-round/33fd56bdef2c9d110716a915eee0edd2,seed,,30-05-2014,4000000.0
63546,/organization/molome,/funding-round/ca3f21d5ff2672cff6902f23f21cc176,seed,,29-08-2013,11700.0
63549,/organization/molplex,/funding-round/7a9e27ca789edc36887c7d22ea6a08a9,seed,,01-06-2010,145621.0
63550,/organization/molport,/funding-round/067f6128aee6ee841347c33cc95954bf,seed,,10-12-2010,132338.0
63552,/organization/moltin,/funding-round/3a580c647b3dfb41bbef9af9f9e57493,seed,,01-12-2014,120000.0
63555,/organization/mom-trusted,/funding-round/a4244aa2e604e095db49e9db9c35d2c0,seed,,08-07-2012,1000000.0
63559,/organization/moment,/funding-round/47c869d75040be631cde4522c4dcad0f,seed,,09-09-2014,1500000.0
63561,/organization/moment-me,/funding-round/bf02c714e683248164f3932ea2fe0b84,seed,,15-05-2012,1500000.0
63569,/organization/momentfeed,/funding-round/57bd8e3940a5f78c309efba0a7b0b14d,seed,,12-02-2013,1800000.0
63571,/organization/momentfeed,/funding-round/8a187d3726fcc014be9271caa200de91,seed,,11-07-2011,1200000.0
63574,/organization/moments-me,/funding-round/2e40a1b394ebf518c52aad8465b0ebb2,seed,,01-01-2013,300000.0
63581,/organization/momentum-machines,/funding-round/9673f13e3f03f7d1748465c32ebe10fd,seed,,28-11-2012,
63585,/organization/mommy-nearest,/funding-round/669e01bf4b89fbf3379cf787508da1c7,seed,,01-02-2012,350000.0
63587,/organization/mommycoach,/funding-round/056836c9dd14211e039d84ec016b664f,seed,,01-01-2013,
63592,/organization/momoe-technologies,/funding-round/767ce37e339196c0438572279687d3d0,seed,,20-10-2014,
63593,/organization/momoe-technologies,/funding-round/dc2f4cfad7250b8a0fbedb41300c27b9,seed,,27-02-2015,1200000.0
63601,/organization/momspot,/funding-round/d6fb0ac659e639e662fe2f164379bccc,seed,,15-07-2013,165000.0
63602,/organization/momunt-2,/funding-round/4ac330bad87453d0caa0f834776f5b25,seed,,01-06-2015,500000.0
63603,/organization/mon-ki,/funding-round/22c52481ea7354e9439e437cc7e358ab,seed,,26-04-2012,400000.0
63605,/organization/mon-ki,/funding-round/daa721041d315bfb4a54d497db3026cd,seed,,01-03-2014,25000.0
63606,/organization/mon-purse,/funding-round/2ed3696d0bfb91ba86a26c3a3cd34b64,seed,,02-11-2015,
63607,/organization/mona-networks-inc,/funding-round/4803cc5a2b99d3c4130a2b8d92fb1712,seed,,01-06-2014,250000.0
63609,/organization/monaeo,/funding-round/3cccd9b01b7899a0c2737244e3368ebe,seed,,01-07-2013,1800000.0
63610,/organization/monaeo,/funding-round/ed47b1eb40a16ae9e1cbda62ec3c1108,seed,,07-01-2013,40000.0
63616,/organization/moncai,/funding-round/6b1951db878fa3caa62ab43e6ae26ad0,seed,,19-01-2012,
63618,/organization/monclarity,/funding-round/277eb5d23d13e0a08eebc366ac47113e,seed,,30-10-2015,5000000.0
63619,/organization/moncv-com,/funding-round/9f3d8b1883faf2b5566cab115d5f0d57,seed,,01-11-2006,
63622,/organization/mondeapp,/funding-round/1aaaa97be97170bb1223110a7920010a,seed,,15-01-2015,234615.0
63627,/organization/mondevices,/funding-round/4ba9b587c0e98725f109c55073384f09,seed,,05-11-2014,16335.0
63628,/organization/mondo,/funding-round/c85d8491224c9df465c9474c6f769c5c,seed,,30-06-2015,3143047.0
63630,/organization/mondo-taxi,/funding-round/29249cab88047135cdc58483f55a520d,seed,,15-03-2014,700000.0
63631,/organization/mondo-taxi,/funding-round/45d55f5dd40402d11da3da0620e452f9,seed,,15-01-2014,150000.0
63632,/organization/mondokio,/funding-round/f6f5d5f947d1e8183991ba646b90e6c0,seed,,25-10-2011,
63638,/organization/monesbat,/funding-round/98667171c184060433e69685dbca13a7,seed,,15-01-2014,
63642,/organization/moneta-2,/funding-round/4169564b8ff5f97247ea8fb7cdd70bd6,seed,,18-11-2015,10000.0
63643,/organization/monetate,/funding-round/59ccc4614c6fe18c90b98fe36872b4cc,seed,,01-01-2008,540.0
63647,/organization/monetate,/funding-round/c0c69e95460d6d18a3553be1c732699e,seed,,01-01-2008,600000.0
63650,/organization/monetize-plus,/funding-round/fac13c67582b5e9e791680ce3334e3a0,seed,,15-09-2014,
63651,/organization/monetsu,/funding-round/a9bebb200526dec6fc5addf31ae45fab,seed,,01-05-2014,200000.0
63652,/organization/monetsu,/funding-round/c8c3b0fa33f7217baf27e6b5c6a721bc,seed,,30-01-2014,100000.0
63656,/organization/money-dashboard,/funding-round/1ecc4745f03bc7c2abd5cb1cffa593f8,seed,,28-11-2013,4091178.0
63662,/organization/money-mover,/funding-round/2583e11e487b6fc724790448c2b6af38,seed,,14-03-2014,182941.0
63666,/organization/money-toolkit,/funding-round/257a2b682a0b9904fb3c1b09cb0472fa,seed,,01-11-2011,95611.0
63667,/organization/money-toolkit,/funding-round/d693a82274c9ab3ca57a02dd6acd3eec,seed,,01-03-2011,48828.0
63669,/organization/money-wizards,/funding-round/37410167f82b7944886de0fc338e37ec,seed,,22-10-2012,
63672,/organization/money360,/funding-round/a09c6e8c399a7299f37f2c136166f873,seed,,01-01-2014,2000000.0
63674,/organization/moneybook2u-com,/funding-round/5546f547b2d19b76367bd1ed2db283a1,seed,,01-01-2011,1500.0
63676,/organization/moneydesktop,/funding-round/928e38524569e1099c9f723cef050486,seed,,03-11-2014,20000000.0
63679,/organization/moneyfarm,/funding-round/0f72eb7ed12d5ca5350581a9dd95566e,seed,,01-03-2011,967750.0
63683,/organization/moneyfellows-limited,/funding-round/76b67053ca993813c25a198e4f0b699e,seed,,19-07-2015,16249.0
63684,/organization/moneyhero-com-hk,/funding-round/156c8735ddc7ea09dd3c7901128cee22,seed,,17-02-2014,3000000.0
63685,/organization/moneylib,/funding-round/fcd39fd2d286d5c16eb711ca43005683,seed,,15-10-2012,265000.0
63686,/organization/moneylion,/funding-round/289fe5ca679716464926458f65103dbb,seed,,09-09-2013,
63690,/organization/moneymatika,/funding-round/b7f8245bfda39650ea12679b39d91347,seed,,24-12-2014,1000000.0
63693,/organization/moneymeets,/funding-round/fef13474fb65f59cbce9b5a008f567cb,seed,,01-01-2012,258957.0
63695,/organization/moneypool,/funding-round/87dd7b2f91fd911f63e6241050b08257,seed,,19-12-2014,
63697,/organization/moneyreef,/funding-round/c38b86b03e7660d4fa190e58a4277cfe,seed,,10-01-2012,650000.0
63699,/organization/moneysaveapp,/funding-round/b63c716676e56a13caac3fdbb2986ea1,seed,,01-01-2014,330000.0
63702,/organization/moneysoft,/funding-round/8e30f9a5beeaea6d81da836636a5e7a3,seed,,04-08-2014,1396524.0
63703,/organization/moneyspyder,/funding-round/7a6945dfa7b333f88c90c32cb6559b30,seed,,01-07-2006,183687.0
63706,/organization/moneythink,/funding-round/5a473dba248b47740f6795418c720375,seed,,30-10-2013,100000.0
63707,/organization/moneytis,/funding-round/1465a6e6de6a87fc6b0373e686fbdb7a,seed,,20-08-2015,
63709,/organization/moneytree,/funding-round/b668332230ffbd042ef26de1bcc9f0c1,seed,,13-11-2013,1600000.0
63711,/organization/moneyveo,/funding-round/ab41c6c6d8936de94cfdeadd8661ce6c,seed,,01-01-2013,900000.0
63712,/organization/monford-ag-systems,/funding-round/ad49003283f20add8cbe7f3dfd7bf3ed,seed,,05-08-2013,1286600.0
63722,/organization/mongohq,/funding-round/a507eef6a9fcc4c963c959e726b8fc45,seed,,24-06-2011,417000.0
63723,/organization/mongosluice,/funding-round/28084caba73a8256fe34b07cc19fb958,seed,,01-07-2014,
63725,/organization/moni,/funding-round/56feef535e9d3801f5477c0a5c0ef713,seed,,01-06-2013,
63726,/organization/moni,/funding-round/ce96f68b740837b9d90679e2d03e1a8c,seed,,01-09-2014,998000.0
63727,/organization/moni-3,/funding-round/2153978165304d8de09dcbb188cbd95d,seed,,04-12-2015,1450000.0
63728,/organization/moni-ltd,/funding-round/4ea04e626970c98297809d0ea6c965ed,seed,,11-11-2015,1450000.0
63729,/organization/moni-technologies,/funding-round/68ff043e3f55d7df5e2ac1bc3276a50b,seed,,02-07-2013,120000.0
63730,/organization/moni-technologies,/funding-round/bac490609bc278c3fd3d2977e19cf9f3,seed,,01-06-2013,
63731,/organization/moni-technologies,/funding-round/bfa30c5f18c95ca96c7923e6719e0436,seed,,01-10-2014,5000000.0
63733,/organization/monica-healthcare,/funding-round/39860df605ce3df76aa71c5677339df3,seed,,04-02-2015,3000000.0
63734,/organization/monii,/funding-round/6260abe639cf1ee918a37d959f608e71,seed,,01-07-2015,200000.0
63741,/organization/monitor-2,/funding-round/ed54365dad4ddb35c4f34d64c49a5541,seed,,01-06-2014,40000.0
63742,/organization/monitor-backlinks,/funding-round/bbea6e0192fd814bf8db10faf7f75cb3,seed,,30-09-2013,65000.0
63749,/organization/monkey-analytics,/funding-round/e877eb8034e9640b53d523c81bb0c65f,seed,,01-03-2010,
63751,/organization/monkey-puzzle-media,/funding-round/6288fa2788735bf7f2a5535497d75656,seed,,06-02-2012,40000.0
63752,/organization/monkey-works-gmbh,/funding-round/744f2b68e112623b59b17112ca9fe0bd,seed,,18-12-2013,
63753,/organization/monkeyfind,/funding-round/a03fe1ca8140cb5f513e76b66602b825,seed,,01-09-2012,79248.0
63754,/organization/monkeylearn,/funding-round/0c6f79c1d3b2dc02b5e6758bfe1e0f53,seed,,27-05-2015,250000.0
63756,/organization/monkeylearn,/funding-round/ebf28ffead535be7d32df57247b188e8,seed,,11-07-2014,300000.0
63758,/organization/monkimun,/funding-round/0ee2c1593a080158aea243a20ab627fa,seed,,01-02-2015,1000000.0
63759,/organization/monkimun,/funding-round/169088576e0435b9168085fbc940d976,seed,,31-03-2015,900000.0
63760,/organization/monkimun,/funding-round/340b9e655a3d1c8c5c0810c7f58e595a,seed,,01-08-2014,100000.0
63761,/organization/monnier-frã¨res,/funding-round/606655ce25b330ee620137c09af4ec21,seed,,30-06-2011,4616139.0
63763,/organization/monoco-inc,/funding-round/3583f47dd9ebcc795ee6580f302a7c56,seed,,26-08-2010,118000.0
63764,/organization/monoco-inc,/funding-round/370103d8673dbca1c960670545a9c18c,seed,,07-06-2011,750000.0
63766,/organization/monoco-inc,/funding-round/6715c8ac4314b7be876379adf839e7ce,seed,,26-08-2010,300000.0
63768,/organization/monoco-inc,/funding-round/d2d8296cda346fe167e61019dd952bdb,seed,,15-08-2011,
63769,/organization/monogram,/funding-round/357f1b562f4f3c3d345f82c15e7a7604,seed,,02-11-2012,400000.0
63770,/organization/monogram,/funding-round/5d7b820965c5934628ea2425efa55ec8,seed,,31-08-2012,840000.0
63773,/organization/monohm-inc,/funding-round/a9aeb47797ef0008f7bd248ac6857503,seed,,26-02-2015,
63774,/organization/monolibre,/funding-round/2951025a3a24071a4c4f4c7a7845f948,seed,,01-03-2014,25000.0
63775,/organization/monolith-3,/funding-round/378a67bc9e9b5d8c3ec50d86fb74b2a7,seed,,01-06-2012,18584.0
63788,/organization/monscierge,/funding-round/321bf10fb0a98e7b5429656021aa4fbe,seed,,12-05-2014,2049999.0
63789,/organization/monsieur,/funding-round/27f6f560e5e09c04b949d357a50d7595,seed,,10-10-2014,2000000.0
63796,/organization/monster-juice,/funding-round/e0586609e5a1fea7af6f67f032e8bc28,seed,,14-02-2011,1000000.0
63799,/organization/monstrous,/funding-round/027631bf0ea467ba846952ee662376c7,seed,,27-07-2011,
63801,/organization/montage-healthcare-solutions,/funding-round/935a02ca4c118c1be94c6c81e9f16451,seed,,13-04-2012,999984.0
63802,/organization/montage-studio,/funding-round/87bce73c4e05c1f84969af1c79819e94,seed,,01-09-2012,
63831,/organization/montessorium,/funding-round/3ee942e86ee4d871db33d22eabe132d7,seed,,01-09-2014,
63834,/organization/monthlys,/funding-round/cd6797765a72807c7716b36fcfad9239,seed,,01-03-2012,1000000.0
63835,/organization/months-of-me,/funding-round/41ffc51f3090de339ec607b66c7185ab,seed,,13-06-2011,
63836,/organization/months-of-me,/funding-round/51e2a2e35a3af5c5d53ac759d7907cee,seed,,07-03-2012,
63839,/organization/montrue-technologies,/funding-round/63de500de17239a961b084370f411c8b,seed,,12-08-2011,200000.0
63840,/organization/monument,/funding-round/3bcca560a472e6197a55636ea5885e86,seed,,01-09-2015,16854.0
63842,/organization/monyq,/funding-round/c72cea1ef2a7a7bbde71ab4349d80ce6,seed,,09-09-2015,447883.0
63848,/organization/moobia,/funding-round/adffd6dc04da57c1d8e178b91850bf06,seed,,01-06-2009,20000.0
63849,/organization/mood-technologies,/funding-round/7099fa3fe5cc12b453584c8810cc4da1,seed,,09-06-2015,0.0
63850,/organization/moodi-inc-,/funding-round/95d302fc574b851e974db2d7773a7496,seed,,24-03-2015,167450.0
63854,/organization/moodooapp-ltd,/funding-round/e151e0055ef9ee7b0313cb0d51147468,seed,,13-08-2015,31205.0
63855,/organization/moodoptic,/funding-round/6b97e6f2a092563c545eeb575b01cac5,seed,,20-10-2014,472422.0
63856,/organization/moodsnap,/funding-round/f8c2dd8db6a436dc64dbd4a208385590,seed,,07-08-2013,187000.0
63857,/organization/moodswiing,/funding-round/8590b13cd25e8c8d5cd280d06b647dc9,seed,,06-08-2013,100000.0
63858,/organization/moodswing,/funding-round/07e1c7bdad7ef246a2efa267a7837379,seed,,01-06-2014,20000.0
63860,/organization/moodyo,/funding-round/f8bf662d1fabfa9d7f7a44994b697721,seed,,14-11-2012,572283.0
63865,/organization/moolahsense,/funding-round/9d039fc93d6d8bfe33886b644210dca9,seed,,19-03-2015,
63866,/organization/moolta,/funding-round/affeb19b201c8f72c5c8a5baa49f81d5,seed,,01-01-2012,
63875,/organization/moonclerk,/funding-round/69365ae1b19ae22eb08b5dc65cf29d37,seed,,15-08-2012,
63881,/organization/moonit,/funding-round/b4f52237c071c17820018a492915932a,seed,,01-06-2014,1500000.0
63884,/organization/moonlighting,/funding-round/480f970f540b63a1ff1c27f00090bc86,seed,,12-06-2015,1400000.0
63885,/organization/moonlighting,/funding-round/f919eb868fb853be4cd600d7a8bc468c,seed,,01-06-2014,500000.0
63886,/organization/moonlighting-3,/funding-round/727bf262c0bea6e89c0fd40a571e0314,seed,,01-06-2014,
63887,/organization/moonrok,/funding-round/7f3a4a7d40fc3545fedd2cee68d3c28b,seed,,01-12-2014,
63892,/organization/moonshadow-mobile-inc-2,/funding-round/45d8977e4ac3e2c5c2905e9accc12d94,seed,,13-05-2015,525000.0
63895,/organization/moontoast,/funding-round/6e0948eb5dec4ce412074e5c0cd79df6,seed,,05-01-2012,6000000.0
63906,/organization/moove-in,/funding-round/a31572bbe41ea73d427302af1467c800,seed,,01-07-2013,67567.0
63907,/organization/moovenda-2,/funding-round/3773e93568341605eeacbea0207e50d5,seed,,26-01-2015,60000.0
63908,/organization/moovia,/funding-round/f87554cf80681158da9e81ed99987af6,seed,,01-01-2013,400000.0
63915,/organization/moovly,/funding-round/0c9be07675ef4a4f9d705e76eee95554,seed,,20-02-2013,306000.0
63916,/organization/moovly,/funding-round/326fe974174603198545ba901107f181,seed,,30-11-2014,482000.0
63918,/organization/moovo,/funding-round/426e0bf068ced3dbda4fd1bfe379c738,seed,,17-06-2015,
63919,/organization/moovooz,/funding-round/773a84fd7bd7327ad5acd5585fa409ba,seed,,10-09-2013,
63920,/organization/moovooz,/funding-round/f0fc615d3dc1a13e3c06204de4f679c0,seed,,29-04-2014,
63921,/organization/moovweb,/funding-round/5f9b281681ca9273405071bd9c8de8dc,seed,,01-01-2009,700000.0
63923,/organization/moow-life-all-interesting-nearby,/funding-round/e7ae512af774e8db659575571f3aac9e,seed,,20-06-2015,
63924,/organization/moozey,/funding-round/c72c0a15a9dcbc526d17076188c01070,seed,,01-08-2008,109018.0
63926,/organization/mopals,/funding-round/c08ae5fa77adf86b292d9c6bcbeed8c4,seed,,18-02-2013,2250000.0
63927,/organization/mopapp,/funding-round/88fa635a1d969270e875d04decc1ffdd,seed,,01-04-2011,70705.0
63928,/organization/mopapp,/funding-round/a054445d6205a76d74885c8598c39831,seed,,01-01-2010,360150.0
63932,/organization/mopio,/funding-round/99456943b0deb6ae58fc79d64980c4b1,seed,,01-04-2014,16645.0
63933,/organization/mopix,/funding-round/01ffe51ae3943c64dbab46c32bbd5baa,seed,,01-10-2011,50000.0
63934,/organization/mopix,/funding-round/a7e8ffbd313de1ef2692d1c5e200b62d,seed,,20-01-2012,18000.0
63938,/organization/moppi-com,/funding-round/c6f2463c897c87eda3901e2be2c39cf6,seed,,07-09-2015,334631.0
63942,/organization/mopub,/funding-round/0bafac209aa41ee720afb89563bc7447,seed,,01-09-2010,
63944,/organization/mopub,/funding-round/f57729be69c6594dc7143e907795f2b6,seed,,05-12-2010,
63948,/organization/moqom,/funding-round/93f1593e720dbf6a7adb63d416f115f6,seed,,03-09-2014,45958.0
63949,/organization/mor-sl,/funding-round/8562cdd4709d2c742613ce264b297e26,seed,,05-12-2012,
63951,/organization/morcom-international,/funding-round/ba9d6c9c0f1080acdc38683091a328e3,seed,,01-01-1984,100000.0
63958,/organization/moreboats,/funding-round/b15395e9fc4b1cdc3bba88f73cc2d430,seed,,27-08-2014,225000.0
63961,/organization/moreix,/funding-round/f51ec3005646d4936e6f11fcde712022,seed,,12-07-2010,
63965,/organization/moresise-bank-2,/funding-round/a38a17a44dcc37b4ebb570574cb1f558,seed,,13-04-2015,20000.0
63977,/organization/mornin-glory,/funding-round/8ad09a1c204c8f94f5e80f0367eac7ea,seed,,06-03-2014,68897.0
63983,/organization/morningside-analytics,/funding-round/38335af2e12505311793d9d42ba8e332,seed,,30-12-2013,1100000.0
63992,/organization/morphcard,/funding-round/04ef1a540c0dd088eb9b95984691f3a0,seed,,10-04-2012,
63994,/organization/morpheus-medical,/funding-round/52b746da60539bb8e5d0be08251be4c4,seed,,25-06-2013,
63999,/organization/morphoptics,/funding-round/3ba17a0ee235e13103b9d7c11e11588b,seed,,13-02-2015,25000.0
64003,/organization/morphy,/funding-round/0835530e4ac9b29f180f75100f2932b1,seed,,20-07-2015,1300000.0
64009,/organization/morsel,/funding-round/d373c41d4c20aa009097abc4ea5d064d,seed,,07-10-2014,800000.0
64010,/organization/morta-security,/funding-round/4e28f7accf2c303b0ad3ead28f260227,seed,,13-02-2013,1000000.0
64012,/organization/mortar-data,/funding-round/1722b8fb816f0d60dbe0c63e44fef811,seed,,23-07-2012,1800000.0
64013,/organization/mortar-data,/funding-round/3d6d702cfd1c9d8f1269a7200973a263,seed,,24-01-2012,
64015,/organization/mortgagebite-com,/funding-round/28885624104d675ced61b6b23cdb165c,seed,,12-03-2015,200000.0
64016,/organization/mortgagebite-com,/funding-round/498913c4f01deea3e094dd420789aa47,seed,,01-07-2013,50000.0
64019,/organization/mos-creative,/funding-round/f42f10dbddf73915178a7e6fd7e3770a,seed,,07-07-2010,1000000.0
64020,/organization/mosa-records,/funding-round/ae25cfd5f3d89f2c5d64f31be182d8eb,seed,,19-06-2003,291375.0
64024,/organization/mosaic-manufacturing,/funding-round/97df2d0f33a1c74195be3ad0c6ab0013,seed,,01-05-2015,82803.0
64027,/organization/mosaic-storage-systems,/funding-round/f9c85b9f3e863fee348c264687b9dc2f,seed,,26-01-2012,150000.0
64028,/organization/mosambee,/funding-round/5563d965f92ed49bc8831403aa2292a9,seed,,01-01-2013,1000000.0
64033,/organization/mosec-mobile-secretary,/funding-round/3651d273e24aa8941915c928642dee75,seed,,01-12-2011,50000.0
64040,/organization/moshi,/funding-round/191b9e8fff50bdac542ff88f0f7a523b,seed,,10-10-2012,60000.0
64041,/organization/moskeedo,/funding-round/849024f3dc64068627d1026b0d8f8558,seed,,01-05-2015,35000.0
64042,/organization/mosmary-food-on-demand,/funding-round/446eb4826408317a29d382f1b19d9962,seed,,22-11-2015,
64054,/organization/mostro,/funding-round/c609dced7b0eb68261fe641f20218946,seed,,01-03-2014,500000.0
64057,/organization/mosync,/funding-round/ba33e0d8150fda5b53bb8b359bb66d16,seed,,01-01-2007,
64064,/organization/motherknows,/funding-round/da08049165d36d763d704bf539a3809b,seed,,13-07-2011,1700000.0
64065,/organization/motherknows,/funding-round/fd6cd1adbae87bfd5508d27525b394e3,seed,,16-01-2013,150000.0
64071,/organization/motif-investing,/funding-round/5f84c88b2c2d680aadd654d53939c1e0,seed,,23-12-2014,500000.0
64074,/organization/motify,/funding-round/b536da460361f0927ee412fb29ebf366,seed,,24-09-2012,20000.0
64079,/organization/motility-count,/funding-round/e2dd0162f4bcf4b4b30719ab9cf825e7,seed,,27-03-2014,646551.0
64080,/organization/motilo,/funding-round/5bc27ca50baee3d194acbc6276eabf35,seed,,01-01-2013,3300000.0
64081,/organization/motilo,/funding-round/ecf051442d05f4562cf1ed33669600d3,seed,,01-01-2014,2500000.0
64082,/organization/motini,/funding-round/8ab40deb86b9c1db9287846644da7f90,seed,,14-10-2015,
64087,/organization/motion-dispatch,/funding-round/1b0f34fcd636b7dc90724a93f1523811,seed,,21-09-2012,
64088,/organization/motion-displays,/funding-round/7e38dd26a06eb60c8a8f212e4aeeba4a,seed,,11-11-2011,40000.0
64089,/organization/motion-displays,/funding-round/8baaf99d673b74039f0c06fdf3d3fadc,seed,,10-07-2012,120000.0
64090,/organization/motion-engine,/funding-round/564983c14af3401bc7d8d13750452ec6,seed,,20-01-2014,1000000.0
64091,/organization/motion-fx-systems,/funding-round/7c1f6b51418cc603a390a3a6c3021ce4,seed,,01-07-2014,136727.0
64092,/organization/motion-geek,/funding-round/3bc9ef76aade1dd16bf72c7fdb53fd7e,seed,,15-02-2013,17000.0
64093,/organization/motion-math,/funding-round/0055172f042831100c065c47004e1844,seed,,25-03-2011,
64094,/organization/motion-math,/funding-round/081ee6c844db04b8396dce694f45296b,seed,,23-03-2011,500000.0
64095,/organization/motion-math,/funding-round/619fc93889195c96f4f556e2b7c90456,seed,,01-09-2013,
64096,/organization/motion-metrics,/funding-round/093f3282355eb91d231fa8ce00bf3bde,seed,,20-01-2015,
64100,/organization/motion-traxx,/funding-round/f43549b672bddbde0f0a236148d94c2d,seed,,08-04-2014,50000.0
64108,/organization/motionelements,/funding-round/ee2059de5dd18e13d227dd8891692516,seed,A,31-08-2015,
64116,/organization/motionsavvy-llc,/funding-round/9361795a386363d359098cfa02f0dcd4,seed,,21-01-2014,
64117,/organization/motionsavvy-llc,/funding-round/aa20331fa857c59c6564e63497ff4554,seed,,01-10-2014,
64122,/organization/motionsoft,/funding-round/c19c20188ae468d97af118c2a4589f48,seed,,17-10-2012,2999999.0
64127,/organization/motiv,/funding-round/b363a7c7cd5db01b42325b204ce1bed1,seed,,12-03-2014,
64131,/organization/motivapps,/funding-round/16a28fceebbd7a26cee12b7628f73822,seed,,01-10-2010,6000.0
64149,/organization/motorator,/funding-round/bc7f0c454463e40932c0c4e614ce8f62,seed,,01-12-2007,160000.0
64152,/organization/motormax,/funding-round/dee360ef7af157484da8b9a4f1bf3a03,seed,,02-06-2015,25000.0
64154,/organization/motoroso,/funding-round/34fcd5408e53358768a05ccf12614108,seed,,09-06-2015,118000.0
64155,/organization/motorpaneer,/funding-round/c98344325f1b611691fcd9697656b2b0,seed,,23-08-2013,40000.0
64157,/organization/motorwaybuddy,/funding-round/2b1b2de3c54b51b172f444f756c0674d,seed,,01-06-2013,
64158,/organization/motorwaybuddy,/funding-round/6d6a450080614cb20ce09628076d68a3,seed,,24-08-2013,150000.0
64161,/organization/motribe,/funding-round/524bb8dac3540dab999e355f69618137,seed,,01-01-2010,
64165,/organization/moula,/funding-round/a26354314c7fa7bcd19b1f4cb970e1d3,seed,,01-11-2014,880930.0
64171,/organization/mountain-drones,/funding-round/982f3000e9a91d62d42bc67897dc57d2,seed,,01-02-2015,25000.0
64172,/organization/mountain-machine-games,/funding-round/0cbfd098f9c98ea1cccb9febed87a508,seed,,03-09-2014,
64178,/organization/mountary,/funding-round/bf83fca6061935c85846608f2450edf0,seed,,01-11-2014,100000.0
64180,/organization/mousehouseapp,/funding-round/3d7d0681dfbeb7a6e3d9da65564ea517,seed,,10-10-2014,
64183,/organization/mouth-foods,/funding-round/511f9c28a93d24f75ce0a01e6bae50e3,seed,,01-01-2012,300000.0
64188,/organization/mova,/funding-round/51b0b21a5b4bc2b6f4e17b0ddf9830a6,seed,,14-04-2014,
64190,/organization/movable,/funding-round/b7ed394bb305b023f6c9cc6835767f27,seed,,04-06-2013,1900000.0
64193,/organization/movableink,/funding-round/cf762036ba799e3362d524f7f30bc78d,seed,,01-02-2011,0.0
64195,/organization/movago,/funding-round/da94c7db358b66229673db8809bad081,seed,,01-08-2015,2852577.0
64199,/organization/movatu,/funding-round/812d0a5b5ebefe74ad1e68e49c56bb52,seed,,01-01-2013,150000.0
64202,/organization/move-guides,/funding-round/78b3760847a142aa96e2372412bbab91,seed,,04-12-2013,1800000.0
64209,/organization/move-loot,/funding-round/d576db5167a5e36bdf2ab63fad524731,seed,,09-06-2014,2800000.0
64213,/organization/moveablecode-inc,/funding-round/2a04442e8c7dd632b1d0c32a4c7cdcdb,seed,,01-01-2009,
64214,/organization/moveablecode-inc,/funding-round/6114d9939ad07317abae2dd303c3f076,seed,,01-04-2012,350000.0
