,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
73820,/organization/payperks,/funding-round/6bd7920b38f9470cb1c368649abf0b52,angel,,01-09-2010,
73821,/organization/paypersocial-ltd,/funding-round/4a150696bf4846c8542d19a673d142d2,angel,,01-09-2012,25222.0
73822,/organization/paypersocial-ltd,/funding-round/d7c8a1afc87bed4a400d6d969a093bb4,angel,,01-01-2012,97042.0
73823,/organization/paypersocial-ltd,/funding-round/e6b9fdf868beddd60a99fd11f8948e95,angel,,01-09-2011,157135.0
73826,/organization/payplug,/funding-round/55003c8d441c80bb2d71e26d212a9441,angel,,04-10-2012,647422.0
73827,/organization/payplug,/funding-round/a85c221a6aecc29215d158c388a0cac7,angel,,01-09-2014,1181877.0
73854,/organization/paystobesocial-ltd,/funding-round/b8f1bea75849af1aa5598ab103a29a43,angel,,01-02-2015,
73868,/organization/paytouch,/funding-round/84ee8893d8e8c59c2c7f184ab1831090,angel,,01-09-2013,138062.0
73870,/organization/paytouch,/funding-round/ba6506bbaa1b53256acc277242afe752,angel,,01-09-2013,207093.0
73881,/organization/payvment,/funding-round/f75617cc70fc1f7f2c1586ed29fc4719,angel,,01-01-2009,250000.0
73899,/organization/pbworks,/funding-round/8e2ec53a47f2fd32d197618fff5a91cd,angel,,11-09-2006,350000.0
73962,/organization/pear-analytics,/funding-round/36507f860c60f638cfe6d3757f7f0f38,angel,,15-08-2009,200000.0
73971,/organization/pearescope,/funding-round/2868dd8652f85313e9380e47184c371e,angel,,01-02-2010,60000.0
73977,/organization/pearl-systems,/funding-round/9a79d78f0758cc2257c0f8ffcab7a08a,angel,,24-06-2010,1500000.0
73990,/organization/pearltrees,/funding-round/6d2f6c9aece95da8158cf85c95a0f03f,angel,,01-06-2009,2133000.0
73991,/organization/pearltrees,/funding-round/87d320819b604715cab02aa4430b994d,angel,,01-06-2008,1550800.0
73993,/organization/pearltrees,/funding-round/bd39b57b139994c21fd75379dd1d8a2f,angel,,24-06-2010,1594060.0
74001,/organization/pebble,/funding-round/1b37aed87507db2c49ca6dd6cd008e49,angel,,18-04-2011,375000.0
74020,/organization/peddle-2,/funding-round/bdee60961022567da3b1fd915acc9be4,angel,,06-08-2015,
74050,/organization/peekaboo-mobile,/funding-round/c0e24ece7e4794aa471807e4be7f330b,angel,,01-10-2010,
74055,/organization/peekanalytics,/funding-round/5897b974c9eb941c493b11ef5f39db7f,angel,,15-12-2013,1100000.0
74061,/organization/peekyou,/funding-round/04f3d8de12eb5aabca5cb2dc2523a4ec,angel,,01-07-2010,50000.0
74063,/organization/peekyou,/funding-round/441b13f79c1566ee782fd4ed5a73a150,angel,,01-07-2011,75000.0
74064,/organization/peekyou,/funding-round/d5b2cc72d961ac8b626e84036a971a0b,angel,,01-07-2011,100000.0
74065,/organization/peekyou,/funding-round/da96ab0c3af32ba07514b68c0c0c459b,angel,,01-08-2006,1500000.0
74106,/organization/peercisely,/funding-round/b92cb4ed04545960bf7669d485e63b86,angel,,25-08-2014,505000.0
74110,/organization/peerform,/funding-round/1c5a2343b7e9c9d2366aae02180421cc,angel,,01-01-2011,1300000.0
74140,/organization/peertrader,/funding-round/16aa19ff3f4ae22a4f0edfc41a0fb9c0,angel,,01-05-2014,
74198,/organization/peloton-document-solutions,/funding-round/576d216c20135921ce09be0f977b2b8f,angel,,27-05-2014,2012750.0
74210,/organization/pelotonics,/funding-round/5a67255c18ff29d0fd7db526c9e77489,angel,,01-01-2007,500000.0
74251,/organization/penrose-senior-care-auditors,/funding-round/d49becde8f974053240902d484917d63,angel,,01-05-2015,250000.0
74293,/organization/people-per-hour,/funding-round/41df1f25305b803a3a421ca4a94df1e9,angel,,01-01-2009,620968.0
74301,/organization/people-sports,/funding-round/88ae0f8ccccceb8a3c39324e467b8bfa,angel,,16-10-2013,450000.0
74312,/organization/peopleeasy-com,/funding-round/62ba9248c3ffcd7f56ac975c64be8e31,angel,,05-05-2015,
74313,/organization/peopleeasy-com-2,/funding-round/bd2722cdc9bbac27c5ba7f900c2d0c06,angel,,01-05-2015,
74318,/organization/peoplejam,/funding-round/8482bbdb72ba5f1edb5eda4237882e27,angel,,01-08-2007,
74378,/organization/percentil,/funding-round/1c87100e064503c0c08c52f25277460b,angel,,23-09-2013,514640.0
74380,/organization/percentil,/funding-round/9423ab2e9675f5cfb2f0ed0bc4005867,angel,,27-02-2013,497686.0
74414,/organization/perdoo,/funding-round/9605488841335d7d002627b15b3a158d,angel,,08-09-2014,0.0
74548,/organization/perpay-inc,/funding-round/4864c44fc1fb13721e3bec94af99eeeb,angel,,17-06-2015,2000000.0
74597,/organization/personal-genome-diagnostics-pgd,/funding-round/56f35d352a3327601aa77ca44b34c6ec,angel,A,02-04-2014,2800000.0
74621,/organization/personera,/funding-round/5d4ff163d566e1fe2b364c712b967835,angel,,01-02-2009,125000.0
74682,/organization/pet-wireless,/funding-round/905da66041e4dc471e6440340b5bc7e8,angel,,31-12-2013,410000.0
74717,/organization/petlynx-corporation,/funding-round/829947eca7e6078e6d68f8cab999cdaf,angel,,01-01-2007,1973451.0
74718,/organization/petlynx-corporation,/funding-round/b49a4a5b37bd511424f26227447bb438,angel,,01-01-2011,1995251.0
74749,/organization/petta,/funding-round/72441fca140fff46ed54100bdd7e81d2,angel,,01-12-2013,162364.0
74758,/organization/pext,/funding-round/28e87800802be3f3c72d17e89f814db7,angel,,07-02-2015,
74770,/organization/pfitr--llc,/funding-round/d204abe2ab2b82b6a3d30c4ea675f4c8,angel,,22-07-2014,
74794,/organization/phanfare,/funding-round/84e51258a3cd9662d75de32471ea7c5b,angel,,01-01-2007,500000.0
74800,/organization/phantom-login-3,/funding-round/04e491a66787e251acdc4b549288bc76,angel,,01-06-2014,136315.0
74868,/organization/pharmedio-inc,/funding-round/640bb53ab5123236aa29066b5b054828,angel,,20-08-2014,
74894,/organization/phase-5-group--llc,/funding-round/8c58141b48ca8e3d368b005c5eb9f57f,angel,,28-09-2015,1000000.0
74895,/organization/phase-5-group--llc,/funding-round/c6835769148d655227ac7b73cc4b3b09,angel,,01-04-2015,398800.0
74896,/organization/phase-5-group--llc,/funding-round/d005f68aad5c0803e4e97e507a430657,angel,,01-05-2014,1200000.0
74944,/organization/phhhoto-inc,/funding-round/62a7c6307f07cdee9f28425e7851d328,angel,,15-08-2014,225000.0
75037,/organization/phonetell,/funding-round/f5e8b12accd1364a21c7639fb3b2c362,angel,,24-05-2010,1000000.0
75038,/organization/phonethics-mobile-media,/funding-round/7306698d16f832162c7760f78e26668d,angel,,07-05-2007,200000.0
75045,/organization/phonitive,/funding-round/61a199ed7f88f554187e89d9c00dea23,angel,,17-01-2013,534000.0
75054,/organization/phorent,/funding-round/2d3f568f28126e8b6d17271f240c55f1,angel,,12-08-2013,250000.0
75241,/organization/pianpian,/funding-round/ff91a15862a315905ba6e2ac8f5d9e63,angel,,01-01-2013,100000.0
75242,/organization/piaochong-com,/funding-round/948b9d11e2d52947a085c56c1b8b59d3,angel,,01-11-2011,1572327.0
75244,/organization/piauto,/funding-round/d4946f563e74a0c1bcb33a4d26c0865f,angel,,01-09-2011,250000.0
75248,/organization/pibidi-ltd,/funding-round/07444053a474f5ebd7fd3af4b378c0e2,angel,,01-03-2008,1000000.0
75281,/organization/picitup,/funding-round/7ba77455a562de1ced8e5fd3fdda4525,angel,,01-01-2006,
75317,/organization/piclyf,/funding-round/97f073a4924f6f1f03f82806955dae80,angel,,01-11-2010,20000.0
75319,/organization/piclyf,/funding-round/c1c9c9445dd42140b81064f53763a63b,angel,,01-09-2010,11000.0
75360,/organization/picrate-me,/funding-round/317f18838408ec82705f0eb075a5b767,angel,,01-07-2011,5000.0
75401,/organization/picus-security,/funding-round/7b34bb2bf27a23be155bb32923ff28cc,angel,,30-04-2013,200000.0
75411,/organization/pidgon,/funding-round/7dba8d19c4beff755aceb4c7cccbe7ac,angel,,27-02-2013,
75458,/organization/piiku,/funding-round/71a639cb5c490e75936ce3e653d443ad,angel,,04-06-2012,957000.0
75488,/organization/pillguard,/funding-round/81f7e66499fafcea401e5d61e18eed0b,angel,,01-01-2012,800000.0
75535,/organization/ping-fm,/funding-round/e0c3a45accf8e297cba2f04f19579def,angel,,01-01-2009,
75536,/organization/ping-fm,/funding-round/fa094d64583a324516e72eb73b69e9b6,angel,,22-12-2008,
75556,/organization/pingg,/funding-round/32a479b974848039dd8519230272d1dd,angel,,01-03-2007,800000.0
75574,/organization/pingtank,/funding-round/da97e5c055e718ea8695785015375cd2,angel,,27-02-2014,500000.0
75579,/organization/pinguo,/funding-round/1366e1efb53976e62023c186546a781d,angel,,01-09-2010,
75586,/organization/pingwyn,/funding-round/681a8f1b4e6fac1406f7f8b8e9f1ffca,angel,,02-01-2014,35000.0
75588,/organization/pinion-app,/funding-round/43a32bf96e7a1103916432a3e0310f94,angel,,01-01-2013,600000.0
75590,/organization/pinion-app,/funding-round/90aa6a8774c6249c95d39cd8420b78a0,angel,,15-12-2013,250000.0
75621,/organization/pinnatta,/funding-round/5b60085147ec84de3746086ef6e1dd34,angel,,01-11-2012,250000.0
75638,/organization/pinpointe,/funding-round/ecfd24381cb4e4240d93c8fa2bbc1135,angel,,01-01-2008,
75642,/organization/pins,/funding-round/2b286aa3db1931f700fa9524334c79ac,angel,,01-01-2013,
75657,/organization/pintact,/funding-round/73cd09335887c470e6280fbf51941aaf,angel,,01-01-2014,650000.0
75663,/organization/pinterest,/funding-round/1a1ea5eacf5093a83ddcd8cf3d58fbd9,angel,,01-01-2010,500000.0
75677,/organization/pinxter-inc,/funding-round/126b1c8b4d1f39da9f33ff8d11922c04,angel,,15-06-2013,100000.0
75678,/organization/pinxter-inc,/funding-round/31e22a1bb837238a2b7ffc271abfaa24,angel,,01-02-2014,0.0
75692,/organization/pioneers,/funding-round/2168fd893076ce8bd55611c808ed022f,angel,,01-02-2012,400000.0
75693,/organization/pioneers,/funding-round/d3991b64d0c213b759a348aded9e9221,angel,,01-03-2014,
75732,/organization/pipit-interactive,/funding-round/162863c00c508e46140db8c4b6f90bd3,angel,,01-05-2008,900000.0
75736,/organization/piqniq,/funding-round/95a111e73aa2cca6ce1cd187a2f27062,angel,,12-12-2014,587500.0
75757,/organization/pirc,/funding-round/a03efdd8d56fc6ae5637d70ebf38767b,angel,,01-01-2013,250000.0
75841,/organization/pixability,/funding-round/179a991bf8ad45faf327dd03561c73e1,angel,,18-02-2011,1000000.0
75854,/organization/pixc,/funding-round/c6d7fe7278bdfd5c87431fed589ffc2c,angel,,05-08-2014,
75859,/organization/pixel-press,/funding-round/5577464d664ea1cf5e0889fc390a0115,angel,,11-11-2013,305000.0
75878,/organization/pixelflow,/funding-round/df6c819bf389a28f849a38412d19c296,angel,,01-10-2007,50000.0
75905,/organization/pixelpipe,/funding-round/a296cdf4b743be2ac3ab928a6e7f69f5,angel,,01-01-2007,
75909,/organization/pixeltalents,/funding-round/128c07d33dd6af7119860c759c68c239,angel,,21-10-2010,
75918,/organization/pixily,/funding-round/f4af89b26aeb2e5717f5fbedecdd7a53,angel,,01-04-2011,1000000.0
75963,/organization/pixy-ltd,/funding-round/bbc786020c458c6be045fa3effa3db8a,angel,,01-09-2007,101076.0
75977,/organization/placeavote-com,/funding-round/a2db1e186c31bf582ba3b64046613a39,angel,,01-01-2014,100000.0
75987,/organization/placeiq,/funding-round/22b13aad65f417c4551f029a2dd33e34,angel,,05-04-2011,1000000.0
75992,/organization/placely,/funding-round/f43d0944b9bb1bdd074fe8df2ae38e12,angel,,01-06-2007,
75998,/organization/placemeter,/funding-round/6bebb97f8ad4508b54fa4794b927376d,angel,,02-04-2013,18000.0
75999,/organization/placemeter,/funding-round/78fc4dc906880a02c638c4e1d40d0356,angel,,01-07-2012,125000.0
76002,/organization/placeport,/funding-round/03c2df5372390b6fcf7e2e6b392b0521,angel,,01-01-2012,600000.0
76007,/organization/placespeak,/funding-round/c8e3fedc3e994580fd4c8d11bae4a35b,angel,,13-11-2015,451411.0
76009,/organization/placespourtous-com,/funding-round/93dccd839a5768cf201fb536cad5d889,angel,,05-08-2012,247626.0
76048,/organization/planbus,/funding-round/c110bd5c13f6dc3b4bbc12c5682bf9e0,angel,,01-10-2007,50000.0
76083,/organization/planetary-power,/funding-round/50c0e3d62098126a2aec392f0fe3648e,angel,,01-09-2013,
76102,/organization/plang,/funding-round/70de7aa6095efebc40ff62fd1c273e0b,angel,,24-07-2013,3200000.0
76103,/organization/plang,/funding-round/bd38ff6e23aafa316efa945350ebd480,angel,,28-12-2011,4000000.0
76109,/organization/planhq,/funding-round/56c59d5dcccbd9922ee92624f45dda3f,angel,,01-01-2007,250000.0
76124,/organization/planspot,/funding-round/c3f8346844ccca31d53b7a1dc1c9dd07,angel,,01-08-2011,720750.0
76125,/organization/planstan,/funding-round/a5f1ae98f2a79d78075affd9ab6f0188,angel,,01-06-2013,25000.0
76126,/organization/planstan,/funding-round/e61afe1c03fb23d3065b23472c97464e,angel,,14-01-2014,52000.0
76142,/organization/planwise,/funding-round/82ce23db598bf8791629ff072bcff0d7,angel,,01-11-2011,60000.0
76147,/organization/plarity,/funding-round/eba1fb6368326de201b0c3c34a42e220,angel,,01-03-2015,500000.0
76216,/organization/platial,/funding-round/bf06291caabbe631772aa26bf9afd2be,angel,,01-10-2005,800000.0
76232,/organization/platypi,/funding-round/256673da43a908f23eab5b767096d9e0,angel,,04-12-2013,2000000.0
76245,/organization/play-for,/funding-round/fa08b38285834bac96309f3821b96193,angel,,17-11-2015,
76269,/organization/playart-labs,/funding-round/617149089030218f8bc0ede8dda00ec1,angel,,16-10-2013,100000.0
76275,/organization/playblazer,/funding-round/1983e944711049a0dc01ed219f289888,angel,,26-06-2013,
76316,/organization/players-lounge,/funding-round/434dd34bd325e035cb2851951e189f2d,angel,,01-03-2015,
76333,/organization/playful-data,/funding-round/3b11f6fe64454d5c141f69742efcae14,angel,,01-05-2014,
76362,/organization/playmatics,/funding-round/d693121820dd3f028c8f5d8cb94a90e6,angel,,21-04-2011,1000000.0
76366,/organization/playmob,/funding-round/4a234a4f40a5485104ab5b0783cbf8f7,angel,,01-04-2011,200524.0
76368,/organization/playmob,/funding-round/ea9d6ca6c607734019dca4cd03f838e7,angel,,01-07-2011,20861.0
76370,/organization/playmoss,/funding-round/bad09da7c4dba747f11f876ad475ea9e,angel,,01-02-2015,
76372,/organization/playmotion,/funding-round/0dbcc5b4c0a4c7987b332b114ce07fd9,angel,,01-07-2006,500000.0
76384,/organization/playpass-ltd,/funding-round/0fc23a61b0156d924b8c3c0a9c2a66f1,angel,,17-10-2013,339300.0
76387,/organization/playpass-ltd,/funding-round/e57c1c30e32ffb6e5676b52c7dab42b9,angel,,01-07-2014,820359.0
76396,/organization/playroom,/funding-round/45ba05c67aeb4bad054882acb9cfbc7f,angel,,29-04-2014,
76400,/organization/playsay,/funding-round/dbe2dfdb9bd70c575e58b6e593a431b4,angel,,24-01-2011,50000.0
76445,/organization/plazes,/funding-round/05c2663f70db55087a827e62d7b8e9a1,angel,,01-01-2006,1179700.0
76457,/organization/please,/funding-round/79bbf2838070704c54c031b0a8c76730,angel,,01-09-2014,350000.0
76520,/organization/plista,/funding-round/e254553e606c194516be9359b75bd70a,angel,,20-08-2009,
76536,/organization/plot,/funding-round/0e3a863a99ed64dcfaca6c6822b3b00c,angel,,06-03-2015,600000.0
76593,/organization/plumwillow,/funding-round/8df39c23524a640033a91db151830450,angel,,30-04-2010,450000.0
76635,/organization/plutio,/funding-round/80a51a6499f3f8c4d76ddaa53a8a4ef2,angel,,14-11-2015,
76664,/organization/plymedia,/funding-round/27f4eeec7e963ed4bbb773b9244d2bfa,angel,,01-12-2006,700000.0
76674,/organization/pmdsoft,/funding-round/ea084b807a75fb25295713f47c3c7c3c,angel,,01-11-1999,
76690,/organization/pneumacare,/funding-round/8db617d68a9cce6a96ff5e02c9e4e024,angel,,01-09-2009,
76691,/organization/pneumacare,/funding-round/aabaf7703be7b4364ec6d3a350cbfb69,angel,,01-08-2010,156042.0
76707,/organization/pnyks-inc-,/funding-round/54b2d4cd02245ddd048114d1c4610118,angel,,22-01-2015,300000.0
76739,/organization/pocket-money-2,/funding-round/78d099486705fcb03a91ced17fd5ea72,angel,,01-10-2014,100000.0
76748,/organization/pocketbook,/funding-round/016467b7a43f5a70798f48f54c6969c1,angel,,20-10-2013,500000.0
76764,/organization/pocketsuite,/funding-round/a54bdc008bb4043792483a20b1dfcb96,angel,,01-09-2014,145000.0
76766,/organization/pocketvillage,/funding-round/1abc08dff704c55780dade5fac1dba74,angel,,01-10-2010,
76768,/organization/pockit,/funding-round/cdac221d2beb5625d6d573eab25b8c3c,angel,,15-05-2014,1847507.0
76772,/organization/podaddies,/funding-round/ae9549f7b60f16ad745f4e1e5757f43b,angel,,01-10-2007,1000000.0
76781,/organization/podify,/funding-round/5317174f4f5f355c674ffa67cc3d899f,angel,,01-10-2014,375000.0
76785,/organization/podio,/funding-round/251f85cfbe68918a1b5bdeabac5afe86,angel,,01-08-2010,500000.0
76786,/organization/podio,/funding-round/630ec2e477e8059d631d79f872a9e6b7,angel,,15-01-2009,100000.0
76795,/organization/podo,/funding-round/a4ddbc6cd9a88dd573e39d17fd5bcf04,angel,,01-03-2014,380000.0
76797,/organization/podo,/funding-round/eaeb84ab60514b8b4450fca6dd4ed77e,angel,,01-05-2013,
76805,/organization/podponics,/funding-round/a4e5b3632f912226a798421bdf2f0bd0,angel,,01-05-2013,2000000.0
76812,/organization/poetica,/funding-round/65b1b78ef88a8f891cfae88abb497113,angel,,23-06-2014,
76881,/organization/polantis,/funding-round/a33d22242ba19588e2e107b55235cf6b,angel,,01-04-2010,457912.0
76885,/organization/polar-me,/funding-round/9527478b4c194dd298b31ed3480d3862,angel,,01-12-2010,3000000.0
76947,/organization/pollen-2,/funding-round/da49ead8bb3ab8ebdb87bc83ef5429de,angel,,15-10-2013,
76979,/organization/polybona,/funding-round/d794d94879377bee2e4bd562663a5f59,angel,,01-05-2008,20000000.0
76992,/organization/polyglots-inc,/funding-round/4bb2fcccdede498e80ffbe7dd120b2ec,angel,,01-11-2014,150000.0
76993,/organization/polyglots-inc-,/funding-round/58cbe4e73b076b095f75e37c6892697f,angel,,01-11-2014,150000.0
77036,/organization/pombai,/funding-round/44adcb5f793de0707c2ac61620044436,angel,,01-04-2012,45000.0
77048,/organization/pond5,/funding-round/0171fdcdb11f92bb847260cf75eb92ec,angel,,01-01-2008,500000.0
77064,/organization/ponoko,/funding-round/4d266a4de92bbcc2b861995075a81088,angel,,01-01-2010,722891.0
77088,/organization/pop-up-archive,/funding-round/9907b729be769f7a3b7fde7584de4a2e,angel,,30-04-2014,100000.0
77095,/organization/popapp,/funding-round/37236373455ae3123eec244d585e5bbd,angel,,22-07-2014,700000.0
77099,/organization/popbum-2,/funding-round/26b94bab2009b18172ac958abe58733e,angel,,26-04-2015,
77100,/organization/popbum-2,/funding-round/6090179c43e2a82dc95628ba7bb2dddd,angel,,07-04-2015,
77101,/organization/popbum-2,/funding-round/a26a224e0eea77129bbe8634b6ec7607,angel,,07-12-2014,
77119,/organization/popjam,/funding-round/e43c9092f607a74e243f2c79902b769b,angel,,01-10-2008,
77124,/organization/poppermost-productions,/funding-round/74f8507a9a868ac7a77c18da5fd3b97c,angel,,01-11-2013,464876.0
77131,/organization/popplaces,/funding-round/073dbdfba768c3818a80121abda7bd4e,angel,,01-05-2014,166194.0
77181,/organization/popvox,/funding-round/3c46a20f3a88291d86aa153c6fcf5bb7,angel,,17-11-2010,
77183,/organization/popxo,/funding-round/dab5f1452be08772467ebf9fe39b4077,angel,,01-11-2014,500000.0
77228,/organization/porter-sail,/funding-round/5e23b9ee7ad0edb7661efb5b4a87a76e,angel,,01-12-2014,361800.0
77230,/organization/porter-sail,/funding-round/c3e5adaf4e7a713f348b637464260bf1,angel,,03-06-2014,250000.0
77244,/organization/portland-software-services-limited,/funding-round/6a5a67e81b0c606ab30ae7b057c25123,angel,,15-12-2013,2000000.0
77251,/organization/portr,/funding-round/6ec9d24668e502f83365bad7037d9ef9,angel,,30-03-2014,1000000.0
77274,/organization/posiba,/funding-round/5188b44b94000366d57e55029b526789,angel,,30-06-2014,2500000.0
77275,/organization/posibl,/funding-round/9abb0741037178ae0c46d4b165582512,angel,,01-01-2012,
77290,/organization/positivefeedback,/funding-round/f145782929798a1648f61eb66477e384,angel,,15-02-2010,1300000.0
77319,/organization/postcard-on-the-run,/funding-round/d097f1de85a225cc052debee08a24ed9,angel,,17-11-2011,750000.0
77320,/organization/postcard-tag,/funding-round/8db2e47b7fa2850bff1e0425be4598ec,angel,,01-03-2015,600000.0
77322,/organization/postcron,/funding-round/124f1e085a08600b319b8f29a020c5f0,angel,,01-06-2012,123220.0
77324,/organization/postdeck,/funding-round/79d30c86d9b0cd213f791d74abbf630c,angel,,01-01-2011,540000.0
77328,/organization/poster-inc,/funding-round/ed1c525ee9b4db58c12badd6f1d45a71,angel,,01-06-2014,
77331,/organization/postergully,/funding-round/d7489347cbdb039226195b1e94737d5e,angel,,08-06-2015,160000.0
77335,/organization/posterous,/funding-round/7ffa1bfbc0d41cec8ee1132a9bc32819,angel,,01-12-2008,725000.0
77350,/organization/postmates,/funding-round/2859980d2f748f56d23c46a74baf38a3,angel,,01-05-2011,750000.0
77354,/organization/postmates,/funding-round/b79206f6460cb6c3a0d547cd46cef605,angel,,15-04-2012,1200000.0
77362,/organization/postrelease,/funding-round/c57917199b3594103d31a5c3e778447b,angel,,07-06-2010,1800000.0
77365,/organization/postsharp-technologies,/funding-round/bf21cbbdf6e4693cd38e7b5797373213,angel,,01-09-2009,
77372,/organization/potentia-labs-inc,/funding-round/76e22e66d844f62d187c75d8528220dd,angel,,01-05-2015,600000.0
77388,/organization/povio,/funding-round/c3b1f59b724e03f1e6ff93c7023c60a6,angel,,01-05-2014,75000.0
77560,/organization/pownce,/funding-round/f7e71fdbcbbe11c344101ff85209c3a8,angel,,01-01-2008,
77561,/organization/powr,/funding-round/fd3692c52e6b151e0ea9e23799d2b1ef,angel,,27-05-2014,110000.0
77566,/organization/powur-pbc,/funding-round/181da77d2de04f5ca1ba3775d1646997,angel,,08-03-2015,750000.0
77582,/organization/ppdai,/funding-round/1dd2a241814652be0fd2ef53817d96af,angel,,01-02-2008,200000.0
77595,/organization/pps,/funding-round/ee9088acb2aed6d543402e7d2de8dd65,angel,,01-12-2005,1000000.0
77632,/organization/practiceignition,/funding-round/d5b35f91b7413daf7c85cbb2ef0738aa,angel,,21-02-2014,585585.0
77633,/organization/practifi,/funding-round/d7f110cfee85391e13db063cd0c365ed,angel,,05-09-2015,1300000.0
77642,/organization/praesidio-inc-,/funding-round/65eb6eeb20e47e20142517f3549f4a43,angel,,17-09-2015,3100000.0
77668,/organization/prayerspark,/funding-round/292607beb7fe6495c6e34117570e4fd6,angel,,23-05-2013,10000.0
77670,/organization/prayerspark,/funding-round/5f1cb339f982805e68fe0ade31cc7cdb,angel,,15-11-2014,40000.0
77679,/organization/preapps,/funding-round/84c54544d49b6764bf4ebd0e7b3359a3,angel,,01-01-2012,
77771,/organization/predictivez,/funding-round/853514b447b7016f19ac33ebb05eaa51,angel,,01-01-2011,100000.0
77838,/organization/premonix,/funding-round/c700f307a967c0d6e1c918ed9aac38d4,angel,,01-08-2011,250000.0
77848,/organization/preoday,/funding-round/2791bcd30b9ade328309cfd1deb36396,angel,,01-09-2013,
77849,/organization/preoday,/funding-round/34bcf61f68f913033d61deaffb86d638,angel,,01-02-2014,
77868,/organization/prepclass,/funding-round/adba8585037e6490e0912cfeef9fd710,angel,,21-02-2014,
77884,/organization/prescreen,/funding-round/49814958645c1cf3fb50b6fed74ff9dc,angel,,01-01-2011,1000000.0
77904,/organization/present-tv,/funding-round/3a218ab02bba04abf61c992de574fb3f,angel,,01-11-2013,
77907,/organization/presentain,/funding-round/7043fb5c103f9a1b55bc9027fdda31ef,angel,,06-06-2013,65000.0
77910,/organization/presentigo,/funding-round/0fce79b78d28b732580812d131f0705c,angel,,01-01-2015,95000.0
77912,/organization/presentigo,/funding-round/a3b4947d4729707b03ac215b55a8882b,angel,,01-05-2014,125000.0
77925,/organization/press-box,/funding-round/c57ebd201909e83d5bd453dcea627e66,angel,,11-01-2015,25000.0
77926,/organization/press-play,/funding-round/086aad4379e88d67b9cfcc6cd1db9ce7,angel,,20-08-2014,500000.0
77932,/organization/pressable,/funding-round/11669c449d54a22af12dfd4e2fa7469d,angel,,01-11-2012,
77938,/organization/pressflip,/funding-round/8f2e7a8259ccdbb0883a9e7059e27d93,angel,,01-01-2008,110000.0
77939,/organization/pressglue,/funding-round/30b9d512d3e7dedfe462f7e800eb5d2d,angel,,10-03-2012,78898.0
77940,/organization/pressglue,/funding-round/d6ccffa187d84c6025f5b7c0c00c1d99,angel,,01-02-2011,185312.0
77941,/organization/pressglue,/funding-round/d7c057f63c363c698ef8241c5491f1d8,angel,,11-11-2011,47794.0
77945,/organization/presslabs,/funding-round/3f065ac28840fd38a29e1461740d298d,angel,,01-04-2011,100000.0
77968,/organization/prestamo10-com,/funding-round/adc7472d2f3dd4e3e8ffe657b6fa8b04,angel,,01-01-2012,200000.0
77969,/organization/prestashop,/funding-round/1a705f4d8ae908274f56491518707961,angel,,19-05-2010,863139.0
77971,/organization/prestashop,/funding-round/bb7199759cd4ba8b656b3863240b8460,angel,,21-10-2008,292353.0
77983,/organization/prestodiag,/funding-round/a64262d3e69fd492f86faebc8afb7d02,angel,,28-03-2013,
78009,/organization/preventes-fr,/funding-round/b5243b3884a3a351eefd9cbb74fcf092,angel,,14-07-2007,100000.0
78067,/organization/pricemds-com-inc,/funding-round/495f2b8c8b90107d0e352f701202e8b1,angel,,13-11-2015,1000000.0
78068,/organization/priceme,/funding-round/42ec4e858f924ce4fa9b4cdeb5112224,angel,,01-02-2008,
78070,/organization/priceme,/funding-round/89c3a00def23978c042b2129aaf7974f,angel,,01-03-2009,
78076,/organization/priceshoppers-com,/funding-round/b979801f8e965cbe67268b6e4b4e8fc6,angel,,14-03-2013,1000000.0
78077,/organization/pricespot,/funding-round/ae957cc6f6407c79d29e86e3564e2744,angel,,17-11-2014,250000.0
78087,/organization/pricing-engine,/funding-round/378cceb2550b8e68c8629089ddb30f0b,angel,,06-06-2011,25000.0
78119,/organization/primaseller,/funding-round/cf8da392dd4186f393a532b6a3b49aa5,angel,B,22-12-2014,
78170,/organization/primo,/funding-round/fc956b367c82c6ba76bf0c7ffa2117c5,angel,,01-04-2015,
78196,/organization/primvision,/funding-round/487364324d67d26542e308b089e85035,angel,,01-12-2007,1771320.0
78197,/organization/primvision,/funding-round/896fc4575e51a92c6bea05fafcfffc77,angel,,01-07-2009,2114400.0
78311,/organization/privatext,/funding-round/234c7dd775357c4bc6be6c9930ef1c20,angel,,01-01-2013,360000.0
78344,/organization/priztag,/funding-round/a4c38dabac7368b5dc72284b5fc03daa,angel,,01-02-2011,500000.0
78486,/organization/producteev,/funding-round/44dba9a549aebc6db5d4aeff328b744c,angel,,01-02-2010,950000.0
78488,/organization/producteev,/funding-round/ffe563bfb7d478ce8663a1e7d607c4d6,angel,,19-07-2009,180000.0
78514,/organization/professionali-ru,/funding-round/6cc96d0d96ba5eacf7ad2f0796d8e014,angel,,04-03-2010,
78571,/organization/profundcom,/funding-round/9a2c9ba337553dc635715b146dee9c79,angel,,13-04-2015,732314.0
78588,/organization/progow-corp,/funding-round/54e7786df86c6b116697ee4dfb3299ae,angel,,01-06-2015,875000.0
78636,/organization/project-fly-inc,/funding-round/1b16c5f741329e837c39bb6e47420b84,angel,,11-05-2015,
78655,/organization/project-travel,/funding-round/1ad6b0b980c2e0eece9778a82601cb09,angel,,01-02-2014,700000.0
