,company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
61501,/organization/mgt-capital-investments,/funding-round/61797c3e8b299d35e8f5392e3f49c9cf,private_equity,,31-05-2013,2890000.0
61514,/organization/mi8-corporation,/funding-round/81276f108ebb9f05be884ff499f522a2,private_equity,,11-12-2001,5000000.0
61515,/organization/mi9-retail,/funding-round/3d7ab3f623bfd9e5dada91c34b4b44cc,private_equity,,30-01-2014,
61591,/organization/micro-housing-finance-corporation-limited,/funding-round/157fa3d34e5792876517552ca5a002f2,private_equity,,16-09-2013,5400000.0
61639,/organization/microedge,/funding-round/5feca46bd5025bb2e145d5ee70100812,private_equity,,09-01-2013,
61706,/organization/micropower-technologies,/funding-round/c2e81af4ec89eed99cb7d7e00c474439,private_equity,,05-08-2013,5700000.0
61728,/organization/microsulis,/funding-round/a5ef683a54a29ba51b9200e89a00248a,private_equity,,04-05-2004,45000000.0
61740,/organization/microvest,/funding-round/6167f5c1b89a7709158d616f84bf568e,private_equity,,23-01-2004,10300000.0
61765,/organization/midawi-holdings,/funding-round/f64b582769eb5476889ec220598bbd7c,private_equity,,01-08-2011,5057487.0
61938,/organization/millennium-pharmacy-systems,/funding-round/e3053a063f5c2348462783914614142d,private_equity,,13-06-2007,40000000.0
62039,/organization/mindbody,/funding-round/0e69a75a19b4ce5df9dafa1f841aa56d,private_equity,,20-02-2014,50000000.0
62520,/organization/mister-spex,/funding-round/9e85bcb522123908f17adac5faef0545,private_equity,,14-01-2014,
62751,/organization/mobee-communications-ltd,/funding-round/976d03835222fc7c9889cfcadc2083c3,private_equity,,05-06-2010,5000000.0
62911,/organization/mobileaccess-networks,/funding-round/2c8ac0f79d63c5b81977bc6357152697,private_equity,,12-04-2010,8500000.0
62995,/organization/mobileye-vision-technologies,/funding-round/048b080676abc0ba92399b44e4db2832,private_equity,,12-10-2007,100000000.0
62996,/organization/mobileye-vision-technologies,/funding-round/c244fee0fbbdb1b49868c48657324d07,private_equity,,07-07-2013,400000000.0
62997,/organization/mobileye-vision-technologies,/funding-round/f0fbcb256c464a010dcc192cae398601,private_equity,,11-05-2006,15000000.0
63009,/organization/mobilitie,/funding-round/419ce25d561389c4ed952a8f2e06ad8f,private_equity,,19-02-2013,100000000.0
63077,/organization/mobitv,/funding-round/9485970ecb7cee966da07976b7ce772f,private_equity,,01-04-2013,16499000.0
63128,/organization/moblize,/funding-round/e34a0c3bd31cb6806248812ad6aa6bde,private_equity,,05-10-2006,2100000.0
63130,/organization/mobly,/funding-round/12a8af2528e1f2df9f64bb75e8a68a44,private_equity,,30-04-2013,20000000.0
63213,/organization/moda-midstream,/funding-round/a61fe098486d732447c444b3ebcde88e,private_equity,,17-03-2015,750000000.0
63279,/organization/modern-metal,/funding-round/b91b9ca988c9b61b7c6318f84c403cdd,private_equity,,01-12-2010,
63281,/organization/moderna-therapeutics,/funding-round/10f807a85d019b96eb72fb72a4813ee0,private_equity,,05-01-2015,450000000.0
63284,/organization/moderna-therapeutics,/funding-round/9fb89c225eb7b9ce1fd51c86efbce19c,private_equity,,20-11-2013,135000044.0
63428,/organization/mojiva,/funding-round/977384698eb60daf8512bd56ab90dcbd,private_equity,,08-08-2013,3499999.0
63462,/organization/moko-social-media,/funding-round/01c0fdad6cc6e5bebe1ff84d0aa9e4ea,private_equity,,21-02-2014,8000000.0
63467,/organization/moksha8-pharmaceuticals,/funding-round/2c5322ec661f8a74e2787675d061a4a0,private_equity,,22-10-2012,125000000.0
63519,/organization/molecularmd,/funding-round/7d96c8afa347d53dc4dd6fe1fe0230a0,private_equity,,20-05-2013,2500000.0
63538,/organization/molinare,/funding-round/2b4cdfaa84b40b02e7ed00a416228eb4,private_equity,,18-04-2013,
63539,/organization/molinare,/funding-round/6604820941687efd0f52c35d651ade56,private_equity,,11-01-2012,
63596,/organization/momondo-group-limited,/funding-round/0f583135b33aaf8b01aa791f49e71c5a,private_equity,,17-10-2014,128449401.0
63636,/organization/moneero,/funding-round/c70904811dff3043839b9fe2a163564a,private_equity,,05-04-2014,280000.0
63780,/organization/monoqi,/funding-round/e592d31714722f0341d492aa34e20894,private_equity,,21-02-2013,
63852,/organization/moodlerooms,/funding-round/6aceb4e7ee5758ae795247b63b3741d4,private_equity,,09-02-2010,450000.0
63868,/organization/moon-express-inc,/funding-round/455fdc9e924d30afb84411f288b0779c,private_equity,,01-12-2013,12500000.0
63870,/organization/moon-express-inc,/funding-round/e16c20bf7a1f75115bf0d2764cb4f792,private_equity,,01-09-2010,2500000.0
64000,/organization/morphosys,/funding-round/f98593103f5971afd7ae59679fa99bbb,private_equity,,19-09-2013,126000000.0
64124,/organization/motista,/funding-round/814a67fa9e59c8a80e169e46b87ad8a1,private_equity,,30-11-2014,6000000.0
64134,/organization/motive-power-system,/funding-round/718065279e9270f1be724182dd448ca6,private_equity,,30-06-2014,7300000.0
64135,/organization/motive-power-system,/funding-round/8b70812f73127398fc66c0761b414804,private_equity,,28-05-2015,8100000.0
64136,/organization/motivemetrics,/funding-round/52f1f35855cbf018719355820355dcc8,private_equity,,31-05-2013,750000.0
64176,/organization/mountainside-fitness,/funding-round/ffd4211c90ca1ac48a21634d480c450b,private_equity,,12-02-2014,40000000.0
64177,/organization/mountainview-capital-holdings,/funding-round/93e60e88ccd556d75c3ac89bed6939a9,private_equity,,07-11-2007,65000000.0
64252,/organization/movetis,/funding-round/179bcad3ba3bbd52345b679d22ba0f8a,private_equity,,03-12-2009,127500000.0
64256,/organization/movida-communications,/funding-round/0b0b2b9501782b6b48c7e6ce7a22f54b,private_equity,,22-08-2007,40000000.0
64443,/organization/msa-management,/funding-round/fbe642ff19e93b7219516ec866a57358,private_equity,,29-10-2009,4500000.0
64523,/organization/mu-sigma,/funding-round/01ae12cc9aa417513eb922fdbf34378d,private_equity,,05-02-2013,45000000.0
64573,/organization/multiling-corporation,/funding-round/070962235ca6bafdb2338b22597e6662,private_equity,,13-08-2013,10300000.0
64576,/organization/multimedia-plus,/funding-round/e32ca826fec1ac595f90ddf59dc54cc5,private_equity,,16-07-2013,
64761,/organization/musti-ja-mirri-group,/funding-round/48c768615bce32245f7303f6aead211e,private_equity,,01-12-2014,
65080,/organization/myfeelback,/funding-round/de6a96cb27b3ee1a772fc565dc4af963,private_equity,,18-09-2014,1300000.0
65145,/organization/myla,/funding-round/3bf9c58fe8e4cb87dee27f225eea0a51,private_equity,,09-10-2007,
65240,/organization/myos,/funding-round/472ed0db86aad71238d380f6c3c2a437,private_equity,,11-07-2012,5600000.0
65309,/organization/myscout,/funding-round/69cae10829d1f2cea6dbee199d855bbe,private_equity,,02-02-2015,250000.0
65444,/organization/mywebgrocer,/funding-round/b087424fcedd5e6c275a066d559c4d5d,private_equity,,11-06-2013,48000000.0
65667,/organization/nanobio,/funding-round/faa3a6c2b60be393e5dc36314523ea28,private_equity,,21-10-2006,30000000.0
65681,/organization/nanocomp-technologies,/funding-round/444f355d2a52ad4e5000a1a2863cab04,private_equity,,29-12-2014,15000000.0
65687,/organization/nanoconversion-technologies,/funding-round/b6e9897e65fd7ca1202b8b1fdecf1ed7,private_equity,,08-06-2012,3059464.0
65712,/organization/nanoh2o,/funding-round/fec791cf1f800be6fec0f57a8f3959b7,private_equity,,30-04-2012,60500000.0
65744,/organization/nanomix,/funding-round/54c6465bcba86a43508fb347c424d170,private_equity,,30-01-2014,12000000.0
65800,/organization/nanosolar,/funding-round/41d66f2ce1077b4cdc972ff275f7aef1,private_equity,,01-06-2012,70000000.0
65801,/organization/nanosolar,/funding-round/4d7928de31b5ff856c7c55a643a09f6e,private_equity,,01-01-2012,50000000.0
65839,/organization/nanosys,/funding-round/978bf8eca523e684c8523894c03ab397,private_equity,,27-11-2012,10000000.0
65891,/organization/nantbioscience,/funding-round/2409290b0bf5299c8eff4b4499449d03,private_equity,,05-05-2015,100000000.0
65892,/organization/nantcell-llc,/funding-round/97cbe5cc77d1f296575b14a2b78ca342,private_equity,,02-06-2015,75000000.0
65900,/organization/nanthealth,/funding-round/281e0ed5f97ab36787e752016f75f0c6,private_equity,,10-06-2014,25000000.0
65901,/organization/nanthealth,/funding-round/502808eb78248edb4daf793b5e8987e4,private_equity,,01-07-2015,200000000.0
65902,/organization/nanthealth,/funding-round/c3b7af4198556c8e466f895dad5a3766,private_equity,,15-05-2014,135000000.0
65909,/organization/nantworks,/funding-round/2ec399aaf199e78193edf3fa90dbedf6,private_equity,,25-07-2012,125000000.0
65938,/organization/narad-networks,/funding-round/79016f5f24f74b405ab042836294bda6,private_equity,,21-02-2007,10000000.0
66042,/organization/national-technologies,/funding-round/6e08e8f24d10dafbe22d6a3e96f90ede,private_equity,,16-10-2015,
66045,/organization/national-veterinary-associates,/funding-round/4842f008da1740b31a852d984633f304,private_equity,,01-05-2007,128000000.0
66137,/organization/navarro-discount-pharmacy,/funding-round/d88ff90cbc78cdd10e7e670a1eaac739,private_equity,,05-01-2007,
66195,/organization/navitas-midstream-partners,/funding-round/e4d6515b77759de23964c79fd26ccec2,private_equity,,05-06-2014,500000000.0
66196,/organization/navitas-solutions,/funding-round/3434510387fbb5395391638f09bf4638,private_equity,,27-03-2012,4900000.0
66208,/organization/navtech,/funding-round/3dcffc4c17a1457874136b3bdb88e14f,private_equity,,11-06-2013,
66271,/organization/ncs-multistage,/funding-round/ca320388d06c3188d888ab3c5d674b82,private_equity,,01-01-2011,
66281,/organization/nd-acquisitions,/funding-round/90d8e2c487f1ce3d44e98ba8a0088546,private_equity,,22-09-2011,12224529.0
66300,/organization/near-infinity,/funding-round/29db1887b922be542b90fab3ffbe57fc,private_equity,,19-06-2012,17000000.0
66559,/organization/neophotonics,/funding-round/92b130c0227e898f583aac8525a667e8,private_equity,,07-05-2012,39783240.0
66568,/organization/neos-geosolutions,/funding-round/91cbfd5f9a8765b9d90418e87b4c0bd3,private_equity,,18-01-2011,60000000.0
66696,/organization/net-element,/funding-round/3f18547c96072f4cf27e12603b80abd7,private_equity,,01-05-2015,24500000.0
66767,/organization/netchemia,/funding-round/40799654d8e183e172ea1cd68cc75e0a,private_equity,,03-05-2013,6500000.0
66809,/organization/netflix,/funding-round/ac055c1d1d2ee3880edb7f9878303764,private_equity,,07-07-1999,30000000.0
66828,/organization/netia-sa,/funding-round/cfbbd9de27fb5b235db695941ddfa255,private_equity,,21-05-2014,13698129.0
66891,/organization/netrada,/funding-round/727051981ef3eefed376915e740978f9,private_equity,,10-09-2013,
66899,/organization/netrepid,/funding-round/fc0f8b767094b5a4685791de20f9f77b,private_equity,,29-02-2008,
66966,/organization/nettwerk-music-group,/funding-round/e47d59556e0f2450d4d0e0f6a085eb43,private_equity,,30-04-2013,10250000.0
66967,/organization/netuitive,/funding-round/1f2abe4f021f871f921499f4703414a4,private_equity,,14-06-2010,10000000.0
66968,/organization/netuitive,/funding-round/24dbfb79fb9d3d611c18db4c35e60e0d,private_equity,,30-09-2014,6500000.0
66983,/organization/network,/funding-round/d237a840ad9ca81de4ba399f436686c5,private_equity,,23-12-1999,3000000.0
66999,/organization/network-merchants,/funding-round/ab0c3e6687c5fc76615cf710cae0ead8,private_equity,,18-09-2013,
67000,/organization/network-merchants,/funding-round/ea10fde5f4ff036aa5e632d14c26ae55,private_equity,,06-05-2014,
67129,/organization/neuronation-de,/funding-round/400f0c3f688b16a14d41873d1c708a05,private_equity,,01-11-2011,77884.0
67291,/organization/new-relic,/funding-round/a941638a5d8a081cdc7571693c40c89e,private_equity,,28-04-2014,100000000.0
67292,/organization/new-relic,/funding-round/aa6c91922bee12cb2ba329cf970641a9,private_equity,,05-02-2013,80000000.0
67307,/organization/new-vision-2,/funding-round/681f8609b7374120053ab463b7b0fbb0,private_equity,,01-08-2015,13000.0
67309,/organization/new-vision-2,/funding-round/dfc0a1cba9fe15e959dc088c0fffc812,private_equity,,15-01-2015,15000.0
67330,/organization/newbrandanalytics,/funding-round/9f749fe847c311d39795e35a620ed96c,private_equity,,08-05-2013,3999999.0
67369,/organization/newhope-bariatrics,/funding-round/7c82224793c9c5bd8c34d2e542f2b176,private_equity,,07-11-2006,18500000.0
67399,/organization/newquest-health-solutions,/funding-round/e118bb8c60e4cdc407dad7c5a3e5f90f,private_equity,,18-11-2014,
67471,/organization/newsouth-communications,/funding-round/21d6489f1daa0ca59d379ed7a12c9783,private_equity,,06-03-2003,62500000.0
67500,/organization/newton-energy-partners,/funding-round/cceef18bad715a8ae4cd720515fe9759,private_equity,,24-09-2010,75000000.0
67553,/organization/nexcom,/funding-round/29f4254917d663bcd498782f831acf51,private_equity,,01-01-2007,
67566,/organization/nexeon,/funding-round/2975e27aae3116cc6fa43be33d4f6806,private_equity,,24-03-2013,
67567,/organization/nexeon,/funding-round/4f73df69a98b2230a6f6790df8823661,private_equity,,05-08-2011,65151602.0
67907,/organization/ngage-labs,/funding-round/b22c9585bd6e5ea6ffde8a095f5a7d89,private_equity,,17-06-2013,13976578.0
67998,/organization/nighthawk-radiology-services,/funding-round/7d8d250780861f2af8abe9ffdb9a660c,private_equity,,07-04-2004,25000000.0
68062,/organization/nimbus-communications,/funding-round/eb8d53bab7f0c5b3893b9abcec11575d,private_equity,,22-01-2007,125000000.0
68129,/organization/nippon-renewable-energy,/funding-round/3b47d676f6370bd9e36706b8a8b8a6c8,private_equity,,28-01-2014,250000000.0
68216,/organization/nixon,/funding-round/c437fae6de4862eff499aacef26c510c,private_equity,,19-02-2012,139000000.0
68219,/organization/njoy,/funding-round/001565327e61f671b1480b5f72b2fa62,private_equity,,28-02-2014,70000000.0
68220,/organization/njoy,/funding-round/2a92b4850491bc6f4871a5c2ebab51fd,private_equity,,10-06-2013,75000000.0
68221,/organization/njoy,/funding-round/fdf93833b2960ee4ae9ce109a27f3fdc,private_equity,,09-04-2012,20000000.0
68274,/organization/noah-private-wealth-management,/funding-round/67f9dc0a1b42d34574bc5eaf637e0686,private_equity,,23-10-2007,5000000.0
68276,/organization/nobao-renewable-energy-holdings,/funding-round/9c6d8170efeeaa24cfa70fd95fca914d,private_equity,,22-10-2010,100000000.0
68377,/organization/nomad-games,/funding-round/21fc95b5e91589ff1067020af941d6ee,private_equity,,03-07-2013,
68406,/organization/nomios,/funding-round/fe16f1ec62df7124e02bacce8399997f,private_equity,,30-01-2013,
68427,/organization/nono,/funding-round/0df8740bcbbed5e2f8047da557af2b87,private_equity,,24-05-2013,9776044.0
68436,/organization/nook-media,/funding-round/69c95afbbddb1424ea9656d6ca2e4c71,private_equity,,29-12-2012,89500000.0
68437,/organization/nook-media,/funding-round/ce3ea75703bb6d77f17df77658f35b69,private_equity,,01-04-2012,300000000.0
68466,/organization/nor1,/funding-round/b2416a2a07b9dd43d66a864b34a18451,private_equity,,01-10-2012,12000000.0
68514,/organization/norsun,/funding-round/7faf81b1f2bbef68c03393cc665ca393,private_equity,,11-03-2009,72330000.0
68517,/organization/norsun,/funding-round/d41afa1e644cc5fd086c7457ec59a4fb,private_equity,,07-11-2006,105790000.0
68665,/organization/nova-specialty-hospitals,/funding-round/c78f669b55e34a473d3446358790dd54,private_equity,,13-08-2012,54000000.0
68696,/organization/novalere-fp,/funding-round/8c6b969ccbb4a14b12c0874b6f2150ab,private_equity,,11-03-2013,6500000.0
68761,/organization/noveda-technologies-inc,/funding-round/3f8f2ed8942cc30ca1e0610cb7566530,private_equity,,13-09-2011,5469646.0
68770,/organization/novel-therapeutic-technologies,/funding-round/8f2b5975fa24a91d5fd1656899b9eab7,private_equity,,19-12-2011,75000000.0
68843,/organization/novogen,/funding-round/1a2ae42e9f7e8f9d02b2034c0f3cd245,private_equity,,03-07-2013,4530000.0
68862,/organization/novu-llc,/funding-round/3cdf325885d04d11ed71558e683a9929,private_equity,,07-04-2015,20000000.0
68900,/organization/noxilizer,/funding-round/de0cdb12c8e475e65387e6371cb5ff62,private_equity,,03-09-2013,
68937,/organization/nqmobile,/funding-round/523b2b12d7d027272081043c47fb5574,private_equity,,09-07-2013,10000000.0
69018,/organization/nubisio,/funding-round/8bbcb74df4c08dba3a693bd7c0df9529,private_equity,,08-11-2012,4181464.0
69060,/organization/nuevo-midstream,/funding-round/6b94b8ce09d1effb1709890b3ef511af,private_equity,,13-04-2011,65000000.0
69165,/organization/numonyx,/funding-round/648884e060a735073b212dca080e13db,private_equity,,31-03-2008,150000000.0
69195,/organization/nupathe,/funding-round/f3caa48b4293f65ec53bad906c9cacf9,private_equity,,23-10-2012,28000000.0
69218,/organization/nuron-biotech,/funding-round/0f96f886a4aa77dbce4954ea802949e7,private_equity,,12-02-2014,22705658.0
69219,/organization/nuron-biotech,/funding-round/605c4f0fd9616150670bd9539a43a7ef,private_equity,,03-01-2013,30000000.0
69254,/organization/nuscriptrx,/funding-round/c8f46f3873d5028fa7e65d4a323bf9a7,private_equity,,01-09-2012,2000000.0
69314,/organization/nuvasive,/funding-round/8b821ccb2698bf2d2a8882dc5a6070a5,private_equity,,19-10-2011,40462984.0
69333,/organization/nuvista-energy,/funding-round/7a544230d9623d4cb92eb2b476d82921,private_equity,,29-10-2013,39700000.0
69342,/organization/nuvosun,/funding-round/95544076d6da1f1b60ca622bc2da3b3b,private_equity,,05-08-2011,11600000.0
69349,/organization/nuvox,/funding-round/3a8b1afbdc2881b6e785c994080cd845,private_equity,,16-08-2002,78500000.0
69457,/organization/o3b-networks,/funding-round/281fd92f71ad8a062cf6fa71310dbede,private_equity,,30-11-2010,410000000.0
69458,/organization/o3b-networks,/funding-round/4a545b022d62987d33866d76f9504e84,private_equity,,15-10-2012,12750000.0
69459,/organization/o3b-networks,/funding-round/7366b968b9d732fc4bb1fba9f6ca1106,private_equity,,22-12-2010,24099200.0
69461,/organization/o3b-networks,/funding-round/afd80c036c59615a1b2132604a871397,private_equity,,13-11-2009,75000000.0
69462,/organization/o3b-networks,/funding-round/b745c72b6bc70dedafb71707350c1448,private_equity,,15-11-2011,2533000.0
69464,/organization/o3b-networks,/funding-round/fa18f53e1c1365f4fd776e8588e39dd0,private_equity,,22-04-2014,50000400.0
69500,/organization/ob-hospitalist-group,/funding-round/0a8c9f8e8abb00717ac7c35fca66b89f,private_equity,,14-07-2014,8000650.0
69501,/organization/ob-hospitalist-group,/funding-round/2aa21bcce000d7574381c8bd7a5588d2,private_equity,,12-08-2013,50572841.0
69509,/organization/obalon-therapeutics,/funding-round/690c3b7fe74cec08797381e44db94d39,private_equity,,19-12-2012,5000000.0
69973,/organization/old-line-bank,/funding-round/a8453b8e7c040f9c10009d5ec56f73eb,private_equity,,18-09-2013,12000000.0
70048,/organization/omada,/funding-round/d8aff92d86004a35da65bc17047b6b32,private_equity,A,12-05-2015,24901173.0
70079,/organization/omegafi,/funding-round/85255dcdc612265b67aaf5df40bb9446,private_equity,,03-12-2015,
70085,/organization/omek-interactive,/funding-round/7aeb3d039f5e95b44484cc31b82172ec,private_equity,,02-02-2012,9000000.0
70092,/organization/omeros,/funding-round/86143caf9e2256da3d63cb232755bf14,private_equity,,11-01-2007,9000000.0
70177,/organization/omniox,/funding-round/e64d0ece829c09398608b6dc4c8672ba,private_equity,,07-08-2013,3000000.0
70303,/organization/oncology-services-international,/funding-round/99fe0e6035783352d7594dd381bc1738,private_equity,,21-08-2013,3400000.0
70337,/organization/oncothyreon,/funding-round/106cda8d29f62025a6b12a8d0bdf4adb,private_equity,,24-09-2010,14900000.0
70338,/organization/oncothyreon,/funding-round/219aef60978ac426b9751603beb12eb3,private_equity,,29-04-2011,40000000.0
70339,/organization/oncothyreon,/funding-round/fbeb1e7be012f14f35b0fe6c4f50d04e,private_equity,,30-05-2013,10000000.0
70368,/organization/one-2-one,/funding-round/98a351eaa36428f7a96eaf555d1a001e,private_equity,,01-01-2002,
70399,/organization/one-medical-group,/funding-round/83b7cf13190fd5e51f7170c51e6fb603,private_equity,,23-03-2013,30000000.0
70400,/organization/one-medical-group,/funding-round/f18be63090e500e9a91fcef9732b3f86,private_equity,,17-04-2014,40000000.0
70434,/organization/one97-communications,/funding-round/128d4202aeb7cc7727bac59f80b8f20f,private_equity,,11-01-2015,550000000.0
70552,/organization/oneroof-energy,/funding-round/03b302b9a073ac9ed5864cd364953e72,private_equity,,04-04-2012,3000000.0
70554,/organization/oneroof-energy,/funding-round/5d9b8934f4d3049c2274f50c6f1422c5,private_equity,,26-03-2014,31549815.0
70557,/organization/oneroof-energy,/funding-round/a0f31748ab5147a8d9eee37fc6ad5f17,private_equity,,22-10-2013,
70558,/organization/oneroof-energy,/funding-round/a726691e22c3afaa1520ab581de4faf2,private_equity,,22-09-2011,50000000.0
70560,/organization/oneroof-energy,/funding-round/d8953e60778a1541b4705335d3ce0459,private_equity,,23-01-2013,30000000.0
70640,/organization/onfocus-healthcare,/funding-round/81cc4ac1ada7850df2fce45f87f40813,private_equity,,10-01-2014,282943.0
70641,/organization/onfocus-healthcare,/funding-round/99737724c201845e4128de4ebd015e20,private_equity,,27-05-2014,250000.0
70642,/organization/onfocus-healthcare,/funding-round/b70ad670f4c875f26b1bac9be275a526,private_equity,,01-11-2013,300000.0
70704,/organization/only-natural-pet-store,/funding-round/2c17efe3150f58f80d41493da547b602,private_equity,,16-09-2011,3500000.0
70742,/organization/onshore-ems-2,/funding-round/a46d9ff9a91db3ed8addaec135cce33b,private_equity,,30-09-2015,2000000.0
70783,/organization/onward-behavioral-health,/funding-round/d7540674ef8d712d80591bf9f23a4d01,private_equity,,28-02-2012,9250150.0
70790,/organization/onyx-group,/funding-round/e73ca2d06d375d8973f814b68d036197,private_equity,,20-10-2011,66273600.0
70859,/organization/opal---operational-analytics-gmbh,/funding-round/d55b76caa0e28feec42ede9a4b0193d5,private_equity,,10-11-2014,248879.0
70884,/organization/ope-gedc-holdings,/funding-round/5b420f83d819fb88aad9814e8d1ae38b,private_equity,,26-10-2011,211459196.0
71131,/organization/opera-software,/funding-round/9a4452ea3d2ef29d730f6bcf3dcc8956,private_equity,,05-04-2013,13168035.0
71133,/organization/opera-solutions,/funding-round/4b2b6af4b556f4d8d51e107ce7bb3885,private_equity,,14-09-2011,84000000.0
71134,/organization/opera-solutions,/funding-round/7cb5c9070cdcb535482b209796698fc2,private_equity,,09-05-2013,30000000.0
71171,/organization/ophthotech,/funding-round/03bb54f76aec198bad6122c1691c68e1,private_equity,,29-05-2013,50000000.0
71174,/organization/ophthotech,/funding-round/c09afad74845773ad86298e6e7e5fceb,private_equity,,25-05-2013,125000000.0
71265,/organization/opti-logic,/funding-round/8f7bb64996f4b2c5a0597c4428a33387,private_equity,,01-06-2013,900000.0
71303,/organization/optimal-blue,/funding-round/28d7f63a39071a28f9bb3e86438fd760,private_equity,,12-04-2013,
71304,/organization/optimal-blue,/funding-round/d78dc38957e5d0439a42883095afa6a5,private_equity,,20-02-2013,
71375,/organization/optionscity-software,/funding-round/496e752706484d1c3ed05d6352f7bc13,private_equity,,09-04-2013,
71380,/organization/optiscan-biomedical,/funding-round/2e1754b34098d0084f5d9208388de042,private_equity,,14-04-2010,31500000.0
71381,/organization/optiscan-biomedical,/funding-round/6574d5ac7c4011a555d876eb71426026,private_equity,,02-11-2012,2523099.0
71383,/organization/optiscan-biomedical,/funding-round/ae6bf3cf67e58f7dcaea3df8df794ebb,private_equity,,07-02-2013,30733658.0
71454,/organization/orad,/funding-round/0ded1a12e8e88751891cbe4c044f6be3,private_equity,,01-01-1996,12000000.0
71457,/organization/orad-hi-tech-systems-ltd,/funding-round/5308739c692d426d6951c4b3e9a78a0b,private_equity,,10-03-2010,6600000.0
71567,/organization/orca-systems,/funding-round/a8ccb67b9e823a8adc35aa6caf63bb66,private_equity,,08-11-2011,5000822.0
71586,/organization/orchid-internet-holdings,/funding-round/0227a3f180292cd68afb4849dc3cdafc,private_equity,,01-01-2013,
71587,/organization/orchid-internet-holdings,/funding-round/2d400075c595ed2b3aa4677ab5ce349d,private_equity,,01-01-2013,15000000.0
71588,/organization/orchid-internet-holdings,/funding-round/43f4e72381e96db2f7bb9e0e813e159f,private_equity,,01-01-2014,25000000.0
71653,/organization/organic-avenue,/funding-round/b71471354f1c19031a2011a36c83ec09,private_equity,,13-01-2013,
71678,/organization/organovo-holdings,/funding-round/1b8c5a14db85b67059ac3143d9d931f7,private_equity,,19-03-2012,15200000.0
71681,/organization/orgenesis,/funding-round/4e7c55cb76ae4f77dce3548e82e2d3bb,private_equity,,14-05-2013,1300000.0
71693,/organization/orient-green-power,/funding-round/b1f9050c5418ee62844920a687b78f42,private_equity,,26-11-2008,55000000.0
71714,/organization/origene-technologies,/funding-round/131951229388495863a74f74dcc2a81a,private_equity,,04-09-2012,15000000.0
71716,/organization/origene-technologies,/funding-round/bc2eea41e29f0b580d6d421cc3c2f470,private_equity,,10-03-2014,200000.0
71722,/organization/origin-holdings,/funding-round/057c6470f454e65f1dffed830e05c713,private_equity,,15-03-2012,11000000.0
71723,/organization/origin-holdings,/funding-round/a8092d3d9d9bdaf7b6d258df9053232d,private_equity,,07-01-2010,126016455.0
71755,/organization/orlebar-brown,/funding-round/929ba117d3b26031fe8cd76306124bf7,private_equity,,06-08-2013,12122011.0
71867,/organization/orthovita,/funding-round/be318dc071ac1c5a0ff91f2649498aa9,private_equity,,30-07-2007,32500000.0
71907,/organization/osiris-therapeutics,/funding-round/5a81694af0687da0111c2e94f7193d18,private_equity,,09-06-2005,50000000.0
71911,/organization/osisoft,/funding-round/5ad668c8dcfe419c24129b28a5083a96,private_equity,,05-01-2011,135000000.0
71949,/organization/osseon-therapeutics,/funding-round/e50091e8e02794e91fd63b8545db6371,private_equity,,01-02-2013,16249935.0
72108,/organization/outbrain,/funding-round/b91432f4830b4d26df62afe00969699b,private_equity,,27-07-2015,50000000.0
72220,/organization/overdog,/funding-round/2fc389ec8255e1a5718157a9ee3685f3,private_equity,,10-09-2013,450000.0
72226,/organization/overflow-cafe,/funding-round/55576f3d7e6fea64ef837e7fa3896879,private_equity,,01-11-2011,2493019.0
72246,/organization/oversee,/funding-round/a962670136b2326650f51517c744a29b,private_equity,,01-01-2008,150000000.0
72266,/organization/overture-networks,/funding-round/024320249f96d5ffb5398fa70c17aa5b,private_equity,,23-05-2013,8000000.0
72377,/organization/oxford-automotive,/funding-round/6bb5b23443ce709a533bf16094121bf5,private_equity,,07-11-2003,75000000.0
72396,/organization/oxford-nanopore-technologies,/funding-round/278847694440e286569a6ce69421514d,private_equity,,12-08-2014,59000000.0
72400,/organization/oxford-nanopore-technologies,/funding-round/a6dc5adfef7d66ac31f9bb6d402c553c,private_equity,,09-10-2013,60610057.0
72403,/organization/oxford-nanopore-technologies,/funding-round/ca218a784f2e1d568c1f181b7f8d6930,private_equity,,20-07-2015,109140234.0
72495,/organization/ozon-ru,/funding-round/1e0258c81cd7b50189a2353398de1ca9,private_equity,,29-04-2014,150000000.0
72497,/organization/ozon-ru,/funding-round/4d860d5019bfa1a99ae8180d31d8949d,private_equity,,08-09-2011,100000000.0
72522,/organization/p2-energy-solutions,/funding-round/2421c9283cb6ea91ea133d37a84664c9,private_equity,,17-06-2008,250000000.0
72523,/organization/p2-energy-solutions,/funding-round/451234109e16977db5c9208dc2094716,private_equity,,07-10-2013,
72533,/organization/p2p-global-investments,/funding-round/2be60d95396d4b9b430cb3d729b3e8c2,private_equity,,24-07-2015,6216875.0
72576,/organization/pacific-datavision,/funding-round/22a83c497c669bbd85ffab4e8f7aa8f4,private_equity,,16-09-2014,218000000.0
72632,/organization/packetvideo,/funding-round/49cc0a8b809a7096625cf0a1925e9b72,private_equity,,16-12-2013,60000000.0
72699,/organization/pagebites,/funding-round/03802a6433385c5718c69c717a662b46,private_equity,,09-05-2013,13268686.0
72731,/organization/pagosonline,/funding-round/d0a24172ba1e46ecf0e43e5d9b0864ca,private_equity,,05-03-2010,
